agency_cd,site_no,datetime,discharge_max,discharge_max_approval,discharge_min,discharge_min_approval,discharge_mean,discharge_mean_approval,gage_height_max,gage_height_max_approval,gage_height_min,gage_height_min-approval,gage_height_mean,gage_height_mean_approval
USGS,2085000,2007-09-17,1.85,A,1.28,A,1.59,A,0.96,A,0.91,A,0.94,A
USGS,2085000,2007-09-18,2.52,A,1.39,A,1.98,A,1.01,A,0.92,A,0.97,A
USGS,2085000,2007-09-19,2.24,A,1.73,A,2.03,A,0.99,A,0.95,A,0.97,A
USGS,2085000,2007-09-20,2.38,A,1.85,A,2.15,A,1.0,A,0.96,A,0.98,A
USGS,2085000,2007-09-21,2.97,A,1.98,A,2.43,A,1.04,A,0.97,A,1.0,A
USGS,2085000,2007-09-22,3.62,A,2.52,A,2.91,A,1.08,A,1.01,A,1.04,A
USGS,2085000,2007-09-23,4.92,A,3.45,A,3.98,A,1.15,A,1.07,A,1.1,A
USGS,2085000,2007-09-24,3.45,A,2.66,A,3.0,A,1.07,A,1.02,A,1.04,A
USGS,2085000,2007-09-25,2.81,A,2.38,A,2.69,A,1.03,A,1.0,A,1.02,A
USGS,2085000,2007-09-26,4.92,A,2.52,A,3.22,A,1.15,A,1.01,A,1.05,A
USGS,2085000,2007-09-27,6.18,A,2.38,A,3.99,A,1.21,A,1.0,A,1.1,A
USGS,2085000,2007-09-28,2.81,A,2.38,A,2.54,A,1.03,A,1.0,A,1.01,A
USGS,2085000,2007-09-29,3.29,A,2.38,A,2.89,A,1.06,A,1.0,A,1.03,A
USGS,2085000,2007-09-30,2.38,A,1.73,A,2.01,A,1.0,A,0.95,A,0.97,A
USGS,2085000,2007-10-01,1.98,A,1.5,A,1.64,A,0.97,A,0.93,A,0.94,A
USGS,2085000,2007-10-02,1.61,A,1.5,A,1.55,A,0.94,A,0.93,A,0.93,A
USGS,2085000,2007-10-03,1.5,A,1.08,A,1.3,A,0.93,A,0.89,A,0.91,A
USGS,2085000,2007-10-04,1.08,A,0.75,A,0.92,A,0.89,A,0.85,A,0.87,A
USGS,2085000,2007-10-05,2.11,A,0.75,A,1.25,A,0.98,A,0.85,A,0.9,A
USGS,2085000,2007-10-06,4.15,A,2.11,A,3.07,A,1.11,A,0.98,A,1.04,A
USGS,2085000,2007-10-07,4.15,A,3.13,A,3.65,A,1.11,A,1.05,A,1.08,A
USGS,2085000,2007-10-08,3.13,A,1.98,A,2.64,A,1.05,A,0.97,A,1.02,A
USGS,2085000,2007-10-09,2.52,A,1.98,A,2.18,A,1.01,A,0.97,A,0.99,A
USGS,2085000,2007-10-10,2.38,A,1.85,A,2.06,A,1.0,A,0.96,A,0.98,A
USGS,2085000,2007-10-11,1.85,A,1.5,A,1.6,A,0.96,A,0.93,A,0.94,A
USGS,2085000,2007-10-12,1.73,A,1.28,A,1.51,A,0.95,A,0.91,A,0.93,A
USGS,2085000,2007-10-13,2.97,A,1.61,A,2.2,A,1.04,A,0.94,A,0.99,A
USGS,2085000,2007-10-14,4.92,A,2.81,A,3.6,A,1.15,A,1.03,A,1.08,A
USGS,2085000,2007-10-15,3.79,A,3.13,A,3.44,A,1.09,A,1.05,A,1.07,A
USGS,2085000,2007-10-16,5.96,A,3.13,A,3.56,A,1.2,A,1.05,A,1.07,A
USGS,2085000,2007-10-17,5.74,A,2.81,A,3.76,A,1.19,A,1.03,A,1.09,A
USGS,2085000,2007-10-18,2.81,A,1.98,A,2.29,A,1.03,A,0.97,A,0.99,A
USGS,2085000,2007-10-19,2.81,A,1.98,A,2.35,A,1.03,A,0.97,A,1.0,A
USGS,2085000,2007-10-20,2.66,A,1.85,A,2.25,A,1.02,A,0.96,A,0.99,A
USGS,2085000,2007-10-21,2.38,A,1.61,A,2.01,A,1.0,A,0.94,A,0.97,A
USGS,2085000,2007-10-22,2.24,A,1.85,A,2.01,A,0.99,A,0.96,A,0.97,A
USGS,2085000,2007-10-23,2.24,A,1.85,A,1.96,A,0.99,A,0.96,A,0.97,A
USGS,2085000,2007-10-24,23.0,A,2.11,A,4.64,A,1.65,A,0.98,A,1.1,A
USGS,2085000,2007-10-25,8.85,A,3.79,A,5.3,A,1.32,A,1.09,A,1.17,A
USGS,2085000,2007-10-26,84.7,A,3.45,A,30.5,A,2.33,A,1.07,A,1.63,A
USGS,2085000,2007-10-27,94.9,A,9.66,A,30.7,A,2.42,A,1.35,A,1.71,A
USGS,2085000,2007-10-28,9.66,A,4.15,A,6.64,A,1.35,A,1.11,A,1.23,A
USGS,2085000,2007-10-29,4.72,A,2.52,A,3.25,A,1.14,A,1.01,A,1.06,A
USGS,2085000,2007-10-30,4.34,A,2.38,A,3.26,A,1.12,A,1.0,A,1.06,A
USGS,2085000,2007-10-31,3.29,A,1.61,A,2.26,A,1.06,A,0.94,A,0.99,A
USGS,2085000,2007-11-01,2.52,A,1.5,A,1.71,A,1.01,A,0.93,A,0.95,A
USGS,2085000,2007-11-02,6.18,A,1.39,A,1.93,A,1.21,A,0.92,A,0.96,A
USGS,2085000,2007-11-03,1.98,A,0.99,A,1.43,A,0.97,A,0.88,A,0.92,A
USGS,2085000,2007-11-04,3.97,A,1.73,A,2.76,A,1.1,A,0.95,A,1.02,A
USGS,2085000,2007-11-05,2.81,A,1.85,A,2.11,A,1.03,A,0.96,A,0.98,A
USGS,2085000,2007-11-06,2.38,A,1.39,A,1.8,A,1.0,A,0.92,A,0.95,A
USGS,2085000,2007-11-07,3.97,A,1.85,A,2.73,A,1.1,A,0.96,A,1.02,A
USGS,2085000,2007-11-08,3.62,A,2.24,A,2.79,A,1.08,A,0.99,A,1.03,A
USGS,2085000,2007-11-09,3.62,A,2.97,A,3.31,A,1.08,A,1.04,A,1.06,A
USGS,2085000,2007-11-10,3.29,A,2.24,A,2.68,A,1.06,A,0.99,A,1.02,A
USGS,2085000,2007-11-11,2.97,A,2.11,A,2.38,A,1.04,A,0.98,A,1.0,A
USGS,2085000,2007-11-12,2.97,A,2.11,A,2.46,A,1.04,A,0.98,A,1.01,A
USGS,2085000,2007-11-13,3.29,A,1.85,A,2.4,A,1.06,A,0.96,A,1.0,A
USGS,2085000,2007-11-14,2.97,A,1.98,A,2.31,A,1.04,A,0.97,A,0.99,A
USGS,2085000,2007-11-15,3.45,A,1.98,A,2.37,A,1.07,A,0.97,A,1.0,A
USGS,2085000,2007-11-16,2.81,A,2.11,A,2.39,A,1.03,A,0.98,A,1.0,A
USGS,2085000,2007-11-17,2.38,A,1.85,A,2.04,A,1.0,A,0.96,A,0.97,A
USGS,2085000,2007-11-18,1.98,A,1.73,A,1.85,A,0.97,A,0.95,A,0.96,A
USGS,2085000,2007-11-19,2.11,A,1.85,A,2.02,A,0.98,A,0.96,A,0.97,A
USGS,2085000,2007-11-20,2.11,A,1.73,A,1.95,A,0.99,A,0.97,A,0.98,A
USGS,2085000,2007-11-21,1.85,A,1.5,A,1.62,A,0.99,A,0.98,A,0.98,A
USGS,2085000,2007-11-22,1.85,A,1.5,A,1.64,A,1.02,A,0.99,A,1.01,A
USGS,2085000,2007-11-23,1.5,A,1.18,A,1.36,A,1.03,A,1.0,A,1.02,A
USGS,2085000,2007-11-24,1.5,A,1.18,A,1.37,A,1.06,A,1.03,A,1.04,A
USGS,2085000,2007-11-25,1.5,A,1.08,A,1.3,A,1.07,A,1.05,A,1.06,A
USGS,2085000,2007-11-26,1.08,A,0.75,A,0.92,A,1.06,A,1.04,A,1.05,A
USGS,2085000,2007-11-27,0.9,A,0.24,A,0.67,A,1.06,A,0.88,A,0.99,A
USGS,2085000,2007-11-28,1.5,A,0.68,A,1.04,A,0.97,A,0.9,A,0.93,A
USGS,2085000,2007-11-29,1.18,A,0.83,A,1.01,A,0.98,A,0.94,A,0.97,A
USGS,2085000,2007-11-30,0.9,A,0.49,A,0.73,A,0.98,A,0.95,A,0.97,A
USGS,2085000,2007-12-01,0.83,A,0.55,A,0.69,A,1.03,A,0.96,A,1.0,A
USGS,2085000,2007-12-02,0.99,A,0.62,A,0.76,A,1.05,A,1.0,A,1.02,A
USGS,2085000,2007-12-03,1.85,A,0.83,A,1.02,A,1.13,A,1.03,A,1.05,A
USGS,2085000,2007-12-04,1.85,A,0.75,A,1.2,A,1.13,A,1.02,A,1.07,A
USGS,2085000,2007-12-05,0.83,A,0.62,A,0.7,A,1.03,A,1.0,A,1.01,A
USGS,2085000,2007-12-06,0.9,A,0.62,A,0.74,A,1.04,A,1.0,A,1.02,A
USGS,2085000,2007-12-07,0.83,A,0.68,A,0.76,A,1.03,A,1.01,A,1.02,A
USGS,2085000,2007-12-08,1.28,A,0.75,A,0.89,A,1.08,A,1.02,A,1.04,A
USGS,2085000,2007-12-09,1.39,A,1.08,A,1.21,A,1.09,A,1.06,A,1.07,A
USGS,2085000,2007-12-10,1.39,A,0.9,A,1.1,A,1.09,A,1.04,A,1.06,A
USGS,2085000,2007-12-11,1.08,A,0.9,A,1.02,A,1.06,A,1.04,A,1.05,A
USGS,2085000,2007-12-12,1.08,A,0.9,A,0.96,A,1.06,A,1.04,A,1.05,A
USGS,2085000,2007-12-13,0.99,A,0.9,A,0.96,A,1.05,A,1.04,A,1.05,A
USGS,2085000,2007-12-14,2.11,A,0.99,A,1.34,A,1.15,A,1.05,A,1.08,A
USGS,2085000,2007-12-15,6.86,A,1.61,A,2.18,A,1.41,A,1.11,A,1.15,A
USGS,2085000,2007-12-16,8.59,A,3.13,A,5.03,A,1.48,A,1.22,A,1.32,A
USGS,2085000,2007-12-17,3.79,A,1.18,A,2.02,A,1.26,A,1.07,A,1.14,A
USGS,2085000,2007-12-18,1.18,A,0.49,A,0.75,A,1.07,A,0.98,A,1.02,A
USGS,2085000,2007-12-19,0.62,A,0.55,A,0.61,A,1.0,A,0.99,A,1.0,A
USGS,2085000,2007-12-20,0.9,A,0.49,A,0.75,A,1.03,A,0.86,A,0.97,A
USGS,2085000,2007-12-21,1.18,A,0.9,A,0.98,A,0.89,A,0.86,A,0.87,A
USGS,2085000,2007-12-22,1.18,A,0.9,A,0.97,A,0.89,A,0.86,A,0.87,A
USGS,2085000,2007-12-23,3.45,A,1.18,A,1.85,A,1.06,A,0.89,A,0.95,A
USGS,2085000,2007-12-24,2.11,A,1.98,A,1.98,A,0.97,A,0.96,A,0.96,A
USGS,2085000,2007-12-25,2.81,A,2.11,A,2.43,A,1.02,A,0.97,A,0.99,A
USGS,2085000,2007-12-26,20.6,A,2.81,A,8.07,A,1.62,A,1.02,A,1.25,A
USGS,2085000,2007-12-27,5.96,A,2.66,A,3.43,A,1.19,A,1.01,A,1.06,A
USGS,2085000,2007-12-28,2.66,A,1.73,A,2.11,A,1.01,A,0.94,A,0.97,A
USGS,2085000,2007-12-29,2.52,A,1.73,A,2.06,A,1.0,A,0.94,A,0.97,A
USGS,2085000,2007-12-30,119.0,A,1.98,A,34.3,A,2.76,A,0.96,A,1.61,A
USGS,2085000,2007-12-31,98.5,A,30.0,A,59.2,A,2.58,A,1.79,A,2.16,A
USGS,2085000,2008-01-01,30.0,A,10.2,A,19.2,A,1.79,A,1.36,A,1.57,A
USGS,2085000,2008-01-02,10.2,A,6.4,A,8.22,A,1.36,A,1.21,A,1.28,A
USGS,2085000,2008-01-03,7.34,A,4.53,A,5.74,A,1.25,A,1.12,A,1.18,A
USGS,2085000,2008-01-04,4.53,A,3.79,A,4.13,A,1.12,A,1.08,A,1.1,A
USGS,2085000,2008-01-05,4.92,A,3.62,A,4.2,A,1.14,A,1.07,A,1.1,A
USGS,2085000,2008-01-06,3.97,A,2.97,A,3.47,A,1.09,A,1.03,A,1.06,A
USGS,2085000,2008-01-07,3.62,A,2.66,A,3.01,A,1.07,A,1.01,A,1.03,A
USGS,2085000,2008-01-08,2.97,A,1.98,A,2.33,A,1.03,A,0.96,A,0.99,A
USGS,2085000,2008-01-09,2.38,A,1.73,A,1.91,A,0.99,A,0.94,A,0.95,A
USGS,2085000,2008-01-10,5.96,A,1.61,A,3.22,A,1.19,A,0.93,A,1.03,A
USGS,2085000,2008-01-11,4.53,A,3.29,A,3.78,A,1.12,A,1.05,A,1.08,A
USGS,2085000,2008-01-12,3.29,A,2.52,A,2.86,A,1.05,A,1.0,A,1.02,A
USGS,2085000,2008-01-13,2.81,A,2.11,A,2.44,A,1.02,A,0.97,A,0.99,A
USGS,2085000,2008-01-14,2.66,A,1.98,A,2.18,A,1.01,A,0.96,A,0.98,A
USGS,2085000,2008-01-15,2.24,A,1.85,A,2.06,A,0.98,A,0.95,A,0.97,A
USGS,2085000,2008-01-16,2.24,A,1.85,A,2.03,A,0.98,A,0.95,A,0.96,A
USGS,2085000,2008-01-17,14.1,A,1.98,A,7.05,A,1.47,A,0.96,A,1.19,A
USGS,2085000,2008-01-18,10.2,A,6.4,A,7.56,A,1.36,A,1.21,A,1.26,A
USGS,2085000,2008-01-19,9.39,A,6.4,A,8.23,A,1.33,A,1.21,A,1.28,A
USGS,2085000,2008-01-20,8.08,A,5.74,A,6.95,A,1.28,A,1.18,A,1.23,A
USGS,2085000,2008-01-21,5.96,A,4.34,A,5.26,A,1.19,A,1.11,A,1.16,A
USGS,2085000,2008-01-22,4.92,A,3.62,A,4.21,A,1.14,A,1.07,A,1.1,A
USGS,2085000,2008-01-23,4.92,A,3.62,A,4.24,A,1.14,A,1.07,A,1.1,A
USGS,2085000,2008-01-24,4.72,A,3.45,A,4.03,A,1.13,A,1.06,A,1.09,A
USGS,2085000,2008-01-25,4.15,A,3.45,A,3.76,A,1.1,A,1.06,A,1.08,A
USGS,2085000,2008-01-26,4.15,A,3.29,A,3.7,A,1.1,A,1.05,A,1.07,A
USGS,2085000,2008-01-27,3.62,A,3.13,A,3.36,A,1.07,A,1.04,A,1.05,A
USGS,2085000,2008-01-28,3.45,A,2.97,A,3.26,A,1.06,A,1.03,A,1.05,A
USGS,2085000,2008-01-29,3.13,A,2.52,A,2.83,A,1.04,A,1.0,A,1.02,A
USGS,2085000,2008-01-30,3.13,A,2.52,A,2.82,A,1.04,A,1.0,A,1.02,A
USGS,2085000,2008-01-31,3.45,A,2.81,A,3.1,A,1.06,A,1.02,A,1.04,A
USGS,2085000,2008-02-01,20.1,A,2.97,A,11.4,A,1.6,A,1.03,A,1.37,A
USGS,2085000,2008-02-02,28.7,A,9.39,A,19.5,A,1.76,A,1.33,A,1.58,A
USGS,2085000,2008-02-03,15.5,A,8.85,A,12.0,A,1.5,A,1.31,A,1.41,A
USGS,2085000,2008-02-04,9.12,A,6.4,A,8.14,A,1.32,A,1.21,A,1.28,A
USGS,2085000,2008-02-05,8.33,A,5.74,A,6.93,A,1.29,A,1.18,A,1.23,A
USGS,2085000,2008-02-06,7.58,A,4.92,A,6.09,A,1.26,A,1.14,A,1.2,A
USGS,2085000,2008-02-07,7.1,A,4.53,A,5.74,A,1.24,A,1.12,A,1.18,A
USGS,2085000,2008-02-08,5.74,A,4.34,A,5.08,A,1.18,A,1.11,A,1.15,A
USGS,2085000,2008-02-09,5.74,A,3.97,A,4.72,A,1.18,A,1.09,A,1.13,A
USGS,2085000,2008-02-10,4.72,A,3.62,A,4.23,A,1.13,A,1.07,A,1.1,A
USGS,2085000,2008-02-11,3.97,A,3.13,A,3.42,A,1.09,A,1.04,A,1.06,A
USGS,2085000,2008-02-12,25.5,A,2.66,A,4.65,A,1.71,A,1.01,A,1.09,A
USGS,2085000,2008-02-13,47.6,A,25.5,A,33.2,A,2.04,A,1.71,A,1.83,A
USGS,2085000,2008-02-14,34.0,A,20.1,A,27.1,A,1.85,A,1.6,A,1.73,A
USGS,2085000,2008-02-15,20.1,A,15.5,A,18.0,A,1.6,A,1.5,A,1.56,A
USGS,2085000,2008-02-16,16.0,A,11.6,A,14.7,A,1.51,A,1.41,A,1.48,A
USGS,2085000,2008-02-17,11.6,A,9.12,A,10.8,A,1.41,A,1.32,A,1.38,A
USGS,2085000,2008-02-18,10.8,A,8.08,A,9.56,A,1.38,A,1.28,A,1.34,A
USGS,2085000,2008-02-19,9.12,A,6.4,A,7.94,A,1.32,A,1.21,A,1.27,A
USGS,2085000,2008-02-20,7.83,A,5.96,A,6.83,A,1.27,A,1.19,A,1.23,A
USGS,2085000,2008-02-21,6.4,A,5.32,A,5.76,A,1.21,A,1.16,A,1.18,A
USGS,2085000,2008-02-22,8.59,A,5.53,A,7.16,A,1.3,A,1.17,A,1.24,A
USGS,2085000,2008-02-23,7.83,A,6.4,A,7.0,A,1.27,A,1.21,A,1.24,A
USGS,2085000,2008-02-24,7.58,A,5.96,A,6.83,A,1.26,A,1.19,A,1.23,A
USGS,2085000,2008-02-25,7.83,A,5.96,A,6.75,A,1.27,A,1.19,A,1.22,A
USGS,2085000,2008-02-26,22.4,A,5.53,A,10.2,A,1.65,A,1.17,A,1.33,A
USGS,2085000,2008-02-27,17.0,A,9.39,A,13.6,A,1.53,A,1.33,A,1.45,A
USGS,2085000,2008-02-28,13.7,A,8.85,A,11.9,A,1.46,A,1.31,A,1.41,A
USGS,2085000,2008-02-29,9.66,A,7.58,A,8.84,A,1.34,A,1.26,A,1.31,A
USGS,2085000,2008-03-01,8.33,A,6.63,A,7.55,A,1.29,A,1.22,A,1.26,A
USGS,2085000,2008-03-02,6.63,A,5.74,A,6.2,A,1.22,A,1.18,A,1.2,A
USGS,2085000,2008-03-03,6.18,A,5.12,A,5.63,A,1.2,A,1.15,A,1.17,A
USGS,2085000,2008-03-04,186.0,A,4.72,A,36.5,A,3.23,A,1.13,A,1.57,A
USGS,2085000,2008-03-05,687.0,A,91.4,A,289.0,A,5.93,A,2.51,A,3.74,A
USGS,2085000,2008-03-06,91.4,A,38.0,A,58.6,A,2.51,A,1.91,A,2.16,A
USGS,2085000,2008-03-07,321.0,A,30.7,A,79.6,A,3.97,A,1.8,A,2.27,A
USGS,2085000,2008-03-08,332.0,A,73.0,A,157.0,A,4.03,A,2.31,A,2.97,A
USGS,2085000,2008-03-09,73.0,A,34.8,A,51.8,A,2.31,A,1.87,A,2.08,A
USGS,2085000,2008-03-10,34.8,A,22.4,A,28.6,A,1.87,A,1.65,A,1.76,A
USGS,2085000,2008-03-11,22.4,A,16.0,A,19.5,A,1.65,A,1.51,A,1.59,A
USGS,2085000,2008-03-12,17.5,A,11.6,A,15.1,A,1.55,A,1.41,A,1.49,A
USGS,2085000,2008-03-13,12.8,A,8.59,A,10.8,A,1.44,A,1.3,A,1.38,A
USGS,2085000,2008-03-14,11.3,A,8.59,A,9.87,A,1.4,A,1.3,A,1.35,A
USGS,2085000,2008-03-15,32.6,A,8.33,A,14.2,A,1.83,A,1.29,A,1.44,A
USGS,2085000,2008-03-16,50.5,A,24.2,A,37.6,A,2.07,A,1.68,A,1.89,A
USGS,2085000,2008-03-17,33.3,A,17.5,A,24.9,A,1.84,A,1.55,A,1.69,A
USGS,2085000,2008-03-18,17.5,A,11.6,A,14.6,A,1.55,A,1.41,A,1.48,A
USGS,2085000,2008-03-19,25.5,A,10.8,A,14.3,A,1.71,A,1.38,A,1.47,A
USGS,2085000,2008-03-20,23.0,A,18.0,A,20.4,A,1.66,A,1.56,A,1.61,A
USGS,2085000,2008-03-21,18.0,A,12.4,A,16.1,A,1.56,A,1.43,A,1.52,A
USGS,2085000,2008-03-22,14.1,A,10.2,A,12.4,A,1.47,A,1.36,A,1.43,A
USGS,2085000,2008-03-23,11.0,A,8.59,A,10.1,A,1.39,A,1.3,A,1.36,A
USGS,2085000,2008-03-24,9.94,A,7.83,A,9.09,A,1.35,A,1.27,A,1.32,A
USGS,2085000,2008-03-25,9.12,A,6.4,A,8.01,A,1.32,A,1.21,A,1.28,A
USGS,2085000,2008-03-26,9.66,A,5.74,A,7.81,A,1.34,A,1.18,A,1.27,A
USGS,2085000,2008-03-27,8.33,A,5.53,A,6.8,A,1.29,A,1.17,A,1.23,A
USGS,2085000,2008-03-28,7.83,A,5.12,A,6.27,A,1.27,A,1.15,A,1.2,A
USGS,2085000,2008-03-29,9.39,A,4.72,A,6.76,A,1.33,A,1.13,A,1.22,A
USGS,2085000,2008-03-30,9.94,A,5.32,A,7.36,A,1.35,A,1.16,A,1.25,A
USGS,2085000,2008-03-31,103.0,A,7.1,A,27.3,A,2.62,A,1.24,A,1.64,A
USGS,2085000,2008-04-01,144.0,A,82.5,A,112.0,A,2.96,A,2.42,A,2.69,A
USGS,2085000,2008-04-02,82.5,A,35.6,A,55.5,A,2.42,A,1.88,A,2.12,A
USGS,2085000,2008-04-03,54.4,A,23.6,A,31.7,A,2.12,A,1.67,A,1.81,A
USGS,2085000,2008-04-04,115.0,A,54.4,A,85.7,A,2.72,A,2.12,A,2.44,A
USGS,2085000,2008-04-05,635.0,A,106.0,A,308.0,A,5.64,A,2.65,A,3.89,A
USGS,2085000,2008-04-06,176.0,A,131.0,A,155.0,A,3.17,A,2.86,A,3.04,A
USGS,2085000,2008-04-07,131.0,A,79.3,A,101.0,A,2.86,A,2.38,A,2.59,A
USGS,2085000,2008-04-08,79.3,A,51.5,A,64.1,A,2.38,A,2.08,A,2.22,A
USGS,2085000,2008-04-09,51.5,A,36.3,A,43.6,A,2.08,A,1.89,A,1.98,A
USGS,2085000,2008-04-10,36.3,A,26.8,A,31.5,A,1.89,A,1.73,A,1.81,A
USGS,2085000,2008-04-11,28.1,A,20.6,A,24.6,A,1.75,A,1.62,A,1.69,A
USGS,2085000,2008-04-12,23.6,A,20.1,A,21.9,A,1.67,A,1.6,A,1.64,A
USGS,2085000,2008-04-13,21.8,A,18.0,A,19.9,A,1.64,A,1.56,A,1.6,A
USGS,2085000,2008-04-14,18.0,A,14.6,A,16.3,A,1.56,A,1.48,A,1.52,A
USGS,2085000,2008-04-15,15.1,A,12.4,A,14.0,A,1.49,A,1.43,A,1.47,A
USGS,2085000,2008-04-16,13.7,A,10.2,A,12.0,A,1.46,A,1.36,A,1.42,A
USGS,2085000,2008-04-17,11.3,A,9.39,A,10.3,A,1.4,A,1.33,A,1.36,A
USGS,2085000,2008-04-18,10.8,A,8.85,A,9.54,A,1.38,A,1.31,A,1.34,A
USGS,2085000,2008-04-19,11.0,A,9.66,A,10.2,A,1.39,A,1.34,A,1.36,A
USGS,2085000,2008-04-20,74.0,A,11.0,A,29.3,A,2.32,A,1.39,A,1.72,A
USGS,2085000,2008-04-21,73.0,A,35.6,A,51.0,A,2.31,A,1.88,A,2.07,A
USGS,2085000,2008-04-22,35.6,A,24.9,A,29.8,A,1.88,A,1.7,A,1.78,A
USGS,2085000,2008-04-23,25.5,A,18.0,A,21.8,A,1.71,A,1.56,A,1.64,A
USGS,2085000,2008-04-24,18.0,A,14.1,A,16.1,A,1.56,A,1.47,A,1.52,A
USGS,2085000,2008-04-25,14.1,A,11.0,A,13.0,A,1.47,A,1.39,A,1.44,A
USGS,2085000,2008-04-26,11.3,A,9.94,A,10.8,A,1.4,A,1.35,A,1.38,A
USGS,2085000,2008-04-27,43.1,A,9.39,A,15.4,A,1.98,A,1.33,A,1.46,A
USGS,2085000,2008-04-28,698.0,A,32.6,A,252.0,A,5.99,A,1.83,A,3.35,A
USGS,2085000,2008-04-29,588.0,A,158.0,A,323.0,A,5.38,A,3.06,A,3.97,A
USGS,2085000,2008-04-30,158.0,A,75.1,A,108.0,A,3.06,A,2.34,A,2.65,A
USGS,2085000,2008-05-01,75.1,A,44.0,A,57.3,A,2.34,A,1.99,A,2.15,A
USGS,2085000,2008-05-02,44.0,A,28.7,A,35.3,A,1.99,A,1.76,A,1.87,A
USGS,2085000,2008-05-03,28.7,A,20.6,A,25.0,A,1.76,A,1.62,A,1.7,A
USGS,2085000,2008-05-04,20.6,A,17.0,A,19.0,A,1.62,A,1.53,A,1.58,A
USGS,2085000,2008-05-05,17.0,A,12.4,A,14.9,A,1.53,A,1.43,A,1.49,A
USGS,2085000,2008-05-06,14.1,A,12.0,A,13.4,A,1.47,A,1.42,A,1.45,A
USGS,2085000,2008-05-07,12.0,A,9.39,A,10.7,A,1.42,A,1.33,A,1.38,A
USGS,2085000,2008-05-08,13.7,A,8.85,A,9.92,A,1.46,A,1.31,A,1.35,A
USGS,2085000,2008-05-09,14.6,A,10.8,A,11.8,A,1.48,A,1.38,A,1.41,A
USGS,2085000,2008-05-10,11.6,A,10.2,A,11.1,A,1.41,A,1.36,A,1.39,A
USGS,2085000,2008-05-11,82.5,A,9.66,A,22.6,A,2.42,A,1.34,A,1.58,A
USGS,2085000,2008-05-12,46.7,A,23.6,A,36.3,A,2.03,A,1.67,A,1.88,A
USGS,2085000,2008-05-13,23.6,A,14.1,A,18.4,A,1.67,A,1.47,A,1.56,A
USGS,2085000,2008-05-14,14.1,A,10.5,A,11.8,A,1.47,A,1.37,A,1.41,A
USGS,2085000,2008-05-15,10.8,A,9.12,A,9.93,A,1.38,A,1.32,A,1.35,A
USGS,2085000,2008-05-16,36.3,A,10.8,A,22.8,A,1.89,A,1.38,A,1.65,A
USGS,2085000,2008-05-17,29.4,A,15.1,A,24.1,A,1.78,A,1.49,A,1.68,A
USGS,2085000,2008-05-18,17.5,A,9.94,A,13.2,A,1.55,A,1.35,A,1.44,A
USGS,2085000,2008-05-19,23.0,A,15.5,A,19.5,A,1.66,A,1.5,A,1.59,A
USGS,2085000,2008-05-20,36.3,A,10.8,A,18.5,A,1.89,A,1.38,A,1.55,A
USGS,2085000,2008-05-21,44.9,A,24.2,A,34.5,A,2.0,A,1.68,A,1.85,A
USGS,2085000,2008-05-22,26.2,A,14.1,A,19.6,A,1.72,A,1.47,A,1.59,A
USGS,2085000,2008-05-23,14.1,A,9.94,A,11.8,A,1.47,A,1.35,A,1.41,A
USGS,2085000,2008-05-24,9.94,A,7.83,A,8.71,A,1.35,A,1.27,A,1.3,A
USGS,2085000,2008-05-25,8.33,A,6.86,A,7.34,A,1.29,A,1.23,A,1.25,A
USGS,2085000,2008-05-26,7.1,A,5.12,A,6.11,A,1.24,A,1.15,A,1.2,A
USGS,2085000,2008-05-27,6.18,A,3.62,A,4.49,A,1.2,A,1.07,A,1.12,A
USGS,2085000,2008-05-28,15.5,A,6.18,A,10.4,A,1.5,A,1.2,A,1.35,A
USGS,2085000,2008-05-29,16.0,A,11.0,A,13.9,A,1.51,A,1.39,A,1.46,A
USGS,2085000,2008-05-30,11.0,A,7.34,A,9.29,A,1.39,A,1.25,A,1.33,A
USGS,2085000,2008-05-31,7.34,A,6.18,A,6.63,A,1.25,A,1.2,A,1.22,A
USGS,2085000,2008-06-01,62.8,A,4.72,A,11.2,A,2.21,A,1.13,A,1.3,A
USGS,2085000,2008-06-02,19.5,A,8.85,A,10.5,A,1.59,A,1.31,A,1.36,A
USGS,2085000,2008-06-03,8.85,A,5.96,A,6.57,A,1.31,A,1.19,A,1.22,A
USGS,2085000,2008-06-04,6.18,A,4.34,A,4.8,A,1.2,A,1.11,A,1.13,A
USGS,2085000,2008-06-05,4.53,A,3.45,A,3.77,A,1.12,A,1.06,A,1.08,A
USGS,2085000,2008-06-06,3.45,A,2.52,A,2.9,A,1.06,A,1.0,A,1.03,A
USGS,2085000,2008-06-07,3.97,A,2.97,A,3.64,A,1.09,A,1.03,A,1.07,A
USGS,2085000,2008-06-08,3.45,A,2.66,A,3.03,A,1.06,A,1.01,A,1.03,A
USGS,2085000,2008-06-09,3.45,A,2.38,A,2.66,A,1.06,A,0.99,A,1.01,A
USGS,2085000,2008-06-10,2.52,A,1.98,A,2.2,A,1.0,A,0.96,A,0.98,A
USGS,2085000,2008-06-11,3.79,A,2.11,A,2.58,A,1.08,A,0.97,A,1.0,A
USGS,2085000,2008-06-12,5.53,A,2.97,A,3.95,A,1.17,A,1.03,A,1.09,A
USGS,2085000,2008-06-13,5.32,A,4.34,A,4.52,A,1.16,A,1.11,A,1.12,A
USGS,2085000,2008-06-14,8.33,A,3.97,A,5.95,A,1.29,A,1.09,A,1.19,A
