agency_cd,site_no,datetime,discharge_max,discharge_max_approval,discharge_min,discharge_min_approval,discharge_mean,discharge_mean_approval,gage_height_max,gage_height_max_approval,gage_height_min,gage_height_min-approval,gage_height_mean,gage_height_mean_approval
USGS,2085000,6/7/17,76.7,A,42.7,A,58.0,A,2.53,A,2.23,A,2.37,A
USGS,2085000,6/8/17,42.7,A,32.4,A,37.4,A,2.23,A,2.11,A,2.17,A
USGS,2085000,6/9/17,32.4,A,26.5,A,29.8,A,2.11,A,2.03,A,2.08,A
USGS,2085000,6/10/17,27.2,A,22.5,A,25.5,A,2.04,A,1.97,A,2.02,A
USGS,2085000,6/11/17,23.8,A,20.1,A,21.7,A,1.99,A,1.93,A,1.96,A
USGS,2085000,6/12/17,21.3,A,17.3,A,19.7,A,1.95,A,1.88,A,1.92,A
USGS,2085000,6/13/17,20.1,A,15.8,A,17.9,A,1.93,A,1.85,A,1.89,A
USGS,2085000,6/14/17,18.4,A,14.8,A,16.4,A,1.9,A,1.83,A,1.86,A
USGS,2085000,6/15/17,17.3,A,13.4,A,15.3,A,1.88,A,1.8,A,1.84,A
USGS,2085000,6/16/17,55.9,A,12.9,A,16.9,A,2.36,A,1.79,A,1.86,A
USGS,2085000,6/17/17,49.5,A,19.0,A,30.9,A,2.3,A,1.91,A,2.08,A
USGS,2085000,6/18/17,38.2,A,20.7,A,29.4,A,2.18,A,1.94,A,2.07,A
USGS,2085000,6/19/17,1840.0,A,20.1,A,109.0,A,10.94,A,1.93,A,2.41,A
USGS,2085000,6/20/17,4730.0,A,623.0,A,2290.0,A,17.0,A,5.0,A,11.29,A
USGS,2085000,6/21/17,623.0,A,192.0,A,324.0,A,5.0,A,3.15,A,3.66,A
USGS,2085000,6/22/17,192.0,A,97.1,A,141.0,A,3.15,A,2.67,A,2.91,A
USGS,2085000,6/23/17,97.1,A,70.1,A,84.4,A,2.67,A,2.48,A,2.58,A
USGS,2085000,6/24/17,639.0,A,59.3,A,206.0,A,5.09,A,2.39,A,3.08,A
USGS,2085000,6/25/17,495.0,A,114.0,A,199.0,A,4.3,A,2.77,A,3.16,A
USGS,2085000,6/26/17,114.0,A,64.0,A,87.9,A,2.77,A,2.43,A,2.6,A
USGS,2085000,6/27/17,64.0,A,45.6,A,54.2,A,2.43,A,2.26,A,2.34,A
USGS,2085000,6/28/17,45.6,A,35.6,A,40.4,A,2.26,A,2.15,A,2.2,A
USGS,2085000,6/29/17,38.2,A,30.1,A,33.3,A,2.18,A,2.08,A,2.12,A
USGS,2085000,6/30/17,40.0,A,28.6,A,31.9,A,2.2,A,2.06,A,2.1,A
USGS,2085000,7/1/17,39.1,A,30.1,A,34.2,A,2.19,A,2.08,A,2.13,A
USGS,2085000,7/2/17,32.4,A,26.5,A,29.7,A,2.11,A,2.03,A,2.07,A
USGS,2085000,7/3/17,27.9,A,23.8,A,25.7,A,2.05,A,1.99,A,2.02,A
USGS,2085000,7/4/17,23.8,A,19.5,A,21.8,A,1.99,A,1.92,A,1.96,A
USGS,2085000,7/5/17,70.1,A,19.5,A,24.2,A,2.48,A,1.92,A,1.98,A
USGS,2085000,7/6/17,53.7,A,26.5,A,39.7,A,2.34,A,2.03,A,2.19,A
USGS,2085000,7/7/17,26.5,A,17.9,A,22.8,A,2.03,A,1.89,A,1.97,A
USGS,2085000,7/8/17,18.4,A,14.3,A,17.2,A,1.9,A,1.82,A,1.88,A
USGS,2085000,7/9/17,98.7,A,17.3,A,52.2,A,2.68,A,1.88,A,2.3,A
USGS,2085000,7/10/17,30.9,A,19.0,A,23.8,A,2.09,A,1.91,A,1.99,A
USGS,2085000,7/11/17,19.0,A,14.3,A,16.3,A,1.91,A,1.82,A,1.86,A
USGS,2085000,7/12/17,14.3,A,11.2,A,13.0,A,1.82,A,1.75,A,1.79,A
USGS,2085000,7/13/17,14.3,A,8.27,A,10.6,A,1.82,A,1.67,A,1.73,A
USGS,2085000,7/14/17,27.9,A,10.4,A,20.7,A,2.05,A,1.73,A,1.93,A
USGS,2085000,7/15/17,19.0,A,11.6,A,15.4,A,1.91,A,1.76,A,1.84,A
USGS,2085000,7/16/17,12.9,A,8.61,A,11.2,A,1.79,A,1.68,A,1.75,A
USGS,2085000,7/17/17,10.8,A,6.99,A,8.84,A,1.74,A,1.63,A,1.69,A
USGS,2085000,7/18/17,9.32,A,6.69,A,7.72,A,1.7,A,1.62,A,1.65,A
USGS,2085000,7/19/17,17.3,A,7.94,A,13.2,A,1.88,A,1.66,A,1.79,A
USGS,2085000,7/20/17,11.2,A,8.27,A,9.69,A,1.75,A,1.67,A,1.71,A
USGS,2085000,7/21/17,8.27,A,5.85,A,6.88,A,1.67,A,1.59,A,1.63,A
USGS,2085000,7/22/17,7.94,A,5.32,A,6.3,A,1.66,A,1.57,A,1.61,A
USGS,2085000,7/23/17,6.4,A,4.36,A,4.95,A,1.61,A,1.53,A,1.55,A
USGS,2085000,7/24/17,11.2,A,5.85,A,7.99,A,1.75,A,1.59,A,1.66,A
USGS,2085000,7/25/17,10.1,A,7.3,A,8.73,A,1.72,A,1.64,A,1.68,A
USGS,2085000,7/26/17,9.32,A,6.99,A,8.1,A,1.7,A,1.63,A,1.66,A
USGS,2085000,7/27/17,49.5,A,6.12,A,10.8,A,2.3,A,1.6,A,1.71,A
USGS,2085000,7/28/17,23.2,A,16.3,A,19.6,A,1.98,A,1.86,A,1.92,A
USGS,2085000,7/29/17,20.7,A,15.3,A,19.2,A,1.94,A,1.84,A,1.91,A
USGS,2085000,7/30/17,15.8,A,10.8,A,13.7,A,1.85,A,1.74,A,1.81,A
USGS,2085000,7/31/17,10.8,A,7.3,A,9.6,A,1.74,A,1.64,A,1.71,A
USGS,2085000,8/1/17,9.68,A,7.3,A,8.21,A,1.71,A,1.64,A,1.67,A
USGS,2085000,8/2/17,7.61,A,6.12,A,6.87,A,1.65,A,1.6,A,1.63,A
USGS,2085000,8/3/17,7.3,A,5.85,A,6.5,A,1.64,A,1.59,A,1.61,A
USGS,2085000,8/4/17,7.3,A,5.07,A,5.9,A,1.64,A,1.56,A,1.59,A
USGS,2085000,8/5/17,6.99,A,4.59,A,6.03,A,1.63,A,1.54,A,1.6,A
USGS,2085000,8/6/17,7.3,A,4.82,A,5.82,A,1.64,A,1.55,A,1.59,A
USGS,2085000,8/7/17,7.61,A,4.82,A,6.25,A,1.65,A,1.55,A,1.6,A
USGS,2085000,8/8/17,20.1,A,7.61,A,14.3,A,1.93,A,1.65,A,1.81,A
USGS,2085000,8/9/17,14.8,A,10.8,A,13.1,A,1.83,A,1.74,A,1.79,A
USGS,2085000,8/10/17,12.5,A,8.27,A,9.69,A,1.78,A,1.67,A,1.71,A
USGS,2085000,8/11/17,23.2,A,6.99,A,10.2,A,1.98,A,1.63,A,1.71,A
USGS,2085000,8/12/17,117.0,A,15.8,A,43.7,A,2.79,A,1.85,A,2.2,A
USGS,2085000,8/13/17,18.4,A,14.8,A,16.2,A,1.9,A,1.83,A,1.86,A
USGS,2085000,8/14/17,15.3,A,10.8,A,13.3,A,1.84,A,1.74,A,1.8,A
USGS,2085000,8/15/17,13.4,A,10.4,A,11.6,A,1.8,A,1.73,A,1.76,A
USGS,2085000,8/16/17,10.4,A,7.94,A,9.0,A,1.73,A,1.66,A,1.69,A
USGS,2085000,8/17/17,10.1,A,6.4,A,7.9,A,1.72,A,1.61,A,1.66,A
USGS,2085000,8/18/17,8.96,A,6.4,A,7.39,A,1.69,A,1.61,A,1.64,A
USGS,2085000,8/19/17,7.61,A,5.85,A,6.68,A,1.65,A,1.59,A,1.62,A
USGS,2085000,8/20/17,7.3,A,5.58,A,6.17,A,1.64,A,1.58,A,1.6,A
USGS,2085000,8/21/17,6.4,A,5.07,A,5.58,A,1.61,A,1.56,A,1.58,A
USGS,2085000,8/22/17,5.58,A,4.36,A,4.74,A,1.58,A,1.53,A,1.55,A
USGS,2085000,8/23/17,5.07,A,3.92,A,4.4,A,1.56,A,1.51,A,1.53,A
USGS,2085000,8/24/17,5.07,A,3.92,A,4.37,A,1.56,A,1.51,A,1.53,A
USGS,2085000,8/25/17,4.36,A,3.71,A,3.88,A,1.53,A,1.5,A,1.51,A
USGS,2085000,8/26/17,4.59,A,3.51,A,3.91,A,1.54,A,1.49,A,1.51,A
USGS,2085000,8/27/17,5.58,A,3.92,A,4.55,A,1.58,A,1.51,A,1.54,A
USGS,2085000,8/28/17,4.59,A,3.51,A,3.79,A,1.54,A,1.49,A,1.5,A
USGS,2085000,8/29/17,5.58,A,3.71,A,4.71,A,1.58,A,1.5,A,1.54,A
USGS,2085000,8/30/17,6.12,A,4.59,A,5.21,A,1.6,A,1.54,A,1.56,A
USGS,2085000,8/31/17,4.59,A,3.92,A,4.26,A,1.54,A,1.51,A,1.53,A
USGS,2085000,9/1/17,150.0,A,3.92,A,16.2,A,2.96,A,1.51,A,1.73,A
USGS,2085000,9/2/17,17.3,A,8.96,A,11.8,A,1.88,A,1.69,A,1.76,A
USGS,2085000,9/3/17,9.68,A,7.3,A,8.59,A,1.71,A,1.64,A,1.68,A
USGS,2085000,9/4/17,7.3,A,4.59,A,6.09,A,1.64,A,1.54,A,1.6,A
USGS,2085000,9/5/17,5.58,A,4.14,A,4.76,A,1.58,A,1.52,A,1.55,A
USGS,2085000,9/6/17,8.96,A,3.92,A,5.24,A,1.69,A,1.51,A,1.56,A
USGS,2085000,9/7/17,7.61,A,5.58,A,6.45,A,1.65,A,1.58,A,1.61,A
USGS,2085000,9/8/17,5.58,A,4.36,A,5.08,A,1.58,A,1.53,A,1.56,A
USGS,2085000,9/9/17,5.32,A,4.14,A,4.69,A,1.57,A,1.52,A,1.54,A
USGS,2085000,9/10/17,4.36,A,3.92,A,4.1,A,1.53,A,1.51,A,1.52,A
USGS,2085000,9/11/17,4.82,A,3.51,A,4.22,A,1.55,A,1.49,A,1.52,A
USGS,2085000,9/12/17,7.3,A,3.71,A,5.62,A,1.64,A,1.5,A,1.58,A
USGS,2085000,9/13/17,6.69,A,4.59,A,5.44,A,1.62,A,1.54,A,1.57,A
USGS,2085000,9/14/17,5.32,A,4.36,A,4.8,A,1.57,A,1.53,A,1.55,A
USGS,2085000,9/15/17,5.07,A,4.36,A,4.7,A,1.56,A,1.53,A,1.54,A
USGS,2085000,9/16/17,4.36,A,3.51,A,3.71,A,1.53,A,1.49,A,1.5,A
USGS,2085000,9/17/17,3.92,A,2.25,A,3.02,A,1.51,A,1.42,A,1.46,A
USGS,2085000,9/18/17,3.51,A,2.76,A,3.32,A,1.49,A,1.45,A,1.48,A
USGS,2085000,9/19/17,3.51,A,2.95,A,3.13,A,1.49,A,1.46,A,1.47,A
USGS,2085000,9/20/17,5.58,A,3.13,A,4.17,A,1.58,A,1.47,A,1.52,A
USGS,2085000,9/21/17,4.82,A,3.51,A,4.01,A,1.55,A,1.49,A,1.51,A
USGS,2085000,9/22/17,5.07,A,3.51,A,4.1,A,1.56,A,1.49,A,1.52,A
USGS,2085000,9/23/17,5.58,A,3.71,A,4.5,A,1.58,A,1.5,A,1.54,A
USGS,2085000,9/24/17,4.59,A,3.32,A,3.9,A,1.54,A,1.48,A,1.51,A
USGS,2085000,9/25/17,4.14,A,3.32,A,3.71,A,1.52,A,1.48,A,1.5,A
USGS,2085000,9/26/17,3.92,A,2.95,A,3.43,A,1.51,A,1.46,A,1.49,A
USGS,2085000,9/27/17,5.32,A,3.51,A,4.19,A,1.57,A,1.49,A,1.52,A
USGS,2085000,9/28/17,3.71,A,3.13,A,3.39,A,1.5,A,1.47,A,1.48,A
USGS,2085000,9/29/17,3.92,A,2.95,A,3.42,A,1.51,A,1.46,A,1.48,A
USGS,2085000,9/30/17,5.32,A,3.13,A,4.09,A,1.57,A,1.47,A,1.52,A
USGS,2085000,10/1/17,4.59,A,3.51,A,4.04,A,1.54,A,1.49,A,1.51,A
USGS,2085000,10/2/17,5.58,A,3.51,A,4.45,A,1.58,A,1.49,A,1.53,A
USGS,2085000,10/3/17,4.36,A,3.13,A,3.74,A,1.53,A,1.47,A,1.5,A
USGS,2085000,10/4/17,4.36,A,3.32,A,3.86,A,1.53,A,1.48,A,1.51,A
USGS,2085000,10/5/17,4.82,A,3.71,A,4.02,A,1.55,A,1.5,A,1.51,A
USGS,2085000,10/6/17,4.82,A,4.14,A,4.49,A,1.55,A,1.52,A,1.54,A
USGS,2085000,10/7/17,6.69,A,4.14,A,5.25,A,1.62,A,1.52,A,1.57,A
USGS,2085000,10/8/17,8.96,A,4.59,A,6.06,A,1.69,A,1.54,A,1.59,A
USGS,2085000,10/9/17,6.12,A,4.36,A,5.15,A,1.6,A,1.53,A,1.56,A
USGS,2085000,10/10/17,5.58,A,3.51,A,4.3,A,1.58,A,1.49,A,1.53,A
USGS,2085000,10/11/17,6.12,A,4.14,A,4.91,A,1.6,A,1.52,A,1.55,A
USGS,2085000,10/12/17,6.4,A,4.36,A,4.94,A,1.61,A,1.53,A,1.55,A
USGS,2085000,10/13/17,6.4,A,3.92,A,4.89,A,1.61,A,1.51,A,1.55,A
USGS,2085000,10/14/17,6.99,A,4.36,A,5.24,A,1.63,A,1.53,A,1.56,A
USGS,2085000,10/15/17,6.4,A,4.59,A,5.36,A,1.61,A,1.54,A,1.57,A
USGS,2085000,10/16/17,4.82,A,3.71,A,4.35,A,1.55,A,1.5,A,1.53,A
USGS,2085000,10/17/17,6.12,A,3.71,A,4.74,A,1.6,A,1.5,A,1.54,A
USGS,2085000,10/18/17,5.07,A,3.32,A,4.02,A,1.56,A,1.48,A,1.51,A
USGS,2085000,10/19/17,14.8,A,3.51,A,5.48,A,1.82,A,1.49,A,1.56,A
USGS,2085000,10/20/17,5.32,A,3.13,A,3.74,A,1.56,A,1.46,A,1.49,A
USGS,2085000,10/21/17,5.32,A,3.32,A,4.11,A,1.56,A,1.47,A,1.51,A
USGS,2085000,10/22/17,6.12,A,4.14,A,4.84,A,1.59,A,1.51,A,1.54,A
USGS,2085000,10/23/17,76.7,A,4.14,A,8.55,A,2.52,A,1.51,A,1.6,A
USGS,2085000,10/24/17,17.3,A,6.99,A,11.3,A,1.87,A,1.62,A,1.74,A
USGS,2085000,10/25/17,6.99,A,4.36,A,5.2,A,1.62,A,1.52,A,1.55,A
USGS,2085000,10/26/17,4.36,A,3.71,A,3.97,A,1.52,A,1.49,A,1.5,A
USGS,2085000,10/27/17,4.33,A,3.3,A,3.68,A,1.52,A,1.47,A,1.49,A
USGS,2085000,10/28/17,6.06,A,3.67,A,4.05,A,1.59,A,1.49,A,1.51,A
USGS,2085000,10/29/17,7.54,A,4.76,A,5.96,A,1.64,A,1.54,A,1.59,A
USGS,2085000,10/30/17,6.58,A,4.97,A,5.66,A,1.61,A,1.55,A,1.58,A
USGS,2085000,10/31/17,5.99,A,4.25,A,4.88,A,1.59,A,1.52,A,1.55,A
USGS,2085000,11/1/17,4.93,A,3.81,A,4.3,A,1.55,A,1.5,A,1.52,A
USGS,2085000,11/2/17,4.23,A,3.59,A,3.89,A,1.52,A,1.49,A,1.5,A
USGS,2085000,11/3/17,4.42,A,3.57,A,3.95,A,1.53,A,1.49,A,1.51,A
USGS,2085000,11/4/17,3.97,A,3.55,A,3.7,A,1.51,A,1.49,A,1.5,A
USGS,2085000,11/5/17,5.09,A,3.74,A,4.26,A,1.56,A,1.5,A,1.52,A
USGS,2085000,11/6/17,5.32,A,3.72,A,4.45,A,1.57,A,1.5,A,1.53,A
USGS,2085000,11/7/17,4.35,A,3.5,A,3.84,A,1.53,A,1.49,A,1.51,A
USGS,2085000,11/8/17,6.07,A,3.68,A,4.45,A,1.6,A,1.5,A,1.53,A
USGS,2085000,11/9/17,9.59,A,5.27,A,7.51,A,1.71,A,1.57,A,1.65,A
USGS,2085000,11/10/17,7.19,A,5.24,A,5.97,A,1.64,A,1.57,A,1.6,A
USGS,2085000,11/11/17,6.56,A,4.26,A,5.3,A,1.62,A,1.53,A,1.57,A
USGS,2085000,11/12/17,6.54,A,4.7,A,5.52,A,1.62,A,1.55,A,1.58,A
USGS,2085000,11/13/17,18.6,A,5.69,A,9.65,A,1.91,A,1.59,A,1.71,A
USGS,2085000,11/14/17,6.79,A,5.94,A,6.4,A,1.63,A,1.6,A,1.62,A
USGS,2085000,11/15/17,6.76,A,5.37,A,6.13,A,1.63,A,1.58,A,1.61,A
USGS,2085000,11/16/17,5.62,A,4.38,A,4.93,A,1.59,A,1.54,A,1.56,A
USGS,2085000,11/17/17,5.09,A,3.93,A,4.41,A,1.57,A,1.52,A,1.54,A
USGS,2085000,11/18/17,5.05,A,3.91,A,4.44,A,1.57,A,1.52,A,1.54,A
USGS,2085000,11/19/17,6.36,A,4.33,A,5.24,A,1.62,A,1.54,A,1.58,A
USGS,2085000,11/20/17,5.53,A,4.08,A,4.4,A,1.59,A,1.53,A,1.54,A
USGS,2085000,11/21/17,4.08,A,3.26,A,3.55,A,1.53,A,1.49,A,1.5,A
USGS,2085000,11/22/17,3.84,A,3.43,A,3.59,A,1.52,A,1.5,A,1.51,A
USGS,2085000,11/23/17,4.24,A,3.22,A,3.68,A,1.54,A,1.49,A,1.51,A
USGS,2085000,11/24/17,4.68,A,3.6,A,4.09,A,1.56,A,1.51,A,1.53,A
USGS,2085000,11/25/17,4.66,A,3.58,A,4.03,A,1.56,A,1.51,A,1.53,A
USGS,2085000,11/26/17,4.2,A,3.55,A,3.76,A,1.54,A,1.51,A,1.52,A
USGS,2085000,11/27/17,3.75,A,3.53,A,3.65,A,1.52,A,1.51,A,1.52,A
USGS,2085000,11/28/17,3.72,A,3.14,A,3.33,A,1.52,A,1.49,A,1.5,A
USGS,2085000,11/29/17,4.57,A,3.12,A,3.63,A,1.56,A,1.49,A,1.52,A
USGS,2085000,11/30/17,4.12,A,3.29,A,3.67,A,1.54,A,1.5,A,1.52,A
USGS,2085000,12/1/17,4.08,A,3.28,A,3.59,A,1.54,A,1.5,A,1.52,A
USGS,2085000,12/2/17,3.87,A,3.26,A,3.48,A,1.53,A,1.5,A,1.51,A
USGS,2085000,12/3/17,4.27,A,3.43,A,3.76,A,1.55,A,1.51,A,1.53,A
USGS,2085000,12/4/17,4.04,A,3.22,A,3.46,A,1.54,A,1.5,A,1.51,A
USGS,2085000,12/5/17,4.47,A,3.8,A,4.11,A,1.56,A,1.53,A,1.54,A
USGS,2085000,12/6/17,5.95,A,3.78,A,4.41,A,1.62,A,1.53,A,1.56,A
USGS,2085000,12/7/17,4.43,A,3.56,A,3.91,A,1.56,A,1.52,A,1.54,A
USGS,2085000,12/8/17,19.6,A,3.54,A,6.2,A,1.95,A,1.52,A,1.6,A
USGS,2085000,12/9/17,20.8,A,15.8,A,18.6,A,1.97,A,1.88,A,1.93,A
USGS,2085000,12/10/17,16.8,A,7.6,A,11.9,A,1.9,A,1.68,A,1.79,A
USGS,2085000,12/11/17,7.92,A,5.03,A,6.39,A,1.69,A,1.59,A,1.64,A
USGS,2085000,12/12/17,5.53,A,4.08,A,4.67,A,1.61,A,1.55,A,1.58,A
USGS,2085000,12/13/17,4.08,A,3.07,A,3.37,A,1.55,A,1.5,A,1.52,A
USGS,2085000,12/14/17,3.24,A,2.88,A,2.98,A,1.51,A,1.49,A,1.5,A
USGS,2085000,12/15/17,3.24,A,2.68,A,2.97,A,1.51,A,1.48,A,1.5,A
USGS,2085000,12/16/17,3.04,A,2.48,A,2.77,A,1.5,A,1.47,A,1.49,A
USGS,2085000,12/17/17,3.38,A,2.65,A,2.97,A,1.52,A,1.48,A,1.5,A
USGS,2085000,12/18/17,3.38,A,2.81,A,3.0,A,1.52,A,1.49,A,1.5,A
USGS,2085000,12/19/17,3.17,A,2.61,A,2.86,A,1.51,A,1.48,A,1.49,A
USGS,2085000,12/20/17,4.38,A,2.79,A,3.35,A,1.57,A,1.49,A,1.52,A
USGS,2085000,12/21/17,4.59,A,3.51,A,3.95,A,1.54,A,1.5,A,1.53,A
USGS,2085000,12/22/17,4.59,A,3.71,A,3.97,A,1.53,A,1.49,A,1.5,A
USGS,2085000,12/23/17,4.36,A,3.51,A,3.83,A,1.52,A,1.48,A,1.5,A
USGS,2085000,12/24/17,4.82,A,3.92,A,4.31,A,1.54,A,1.5,A,1.52,A
USGS,2085000,12/25/17,5.07,A,4.14,A,4.59,A,1.55,A,1.51,A,1.53,A
USGS,2085000,12/26/17,4.82,A,3.71,A,4.0,A,1.54,A,1.49,A,1.5,A
USGS,2085000,12/27/17,3.92,A,3.51,A,3.74,A,1.5,A,1.48,A,1.49,A
USGS,2085000,12/28/17,4.14,A,3.51,A,3.82,A,1.51,A,1.48,A,1.5,A
USGS,2085000,12/29/17,4.14,A,3.51,A,3.83,A,1.51,A,1.48,A,1.5,A
USGS,2085000,12/30/17,4.36,A,3.51,A,3.88,A,1.52,A,1.48,A,1.5,A
USGS,2085000,12/31/17,4.82,A,3.71,A,4.11,A,1.54,A,1.49,A,1.51,A
USGS,2085000,1/1/18,4.59,A,3.92,A,4.14,A,1.53,A,1.5,A,1.51,A
USGS,2085000,1/2/18,3.92,A,3.32,A,3.65,A,1.5,A,1.47,A,1.49,A
USGS,2085000,1/3/18,3.71,A,3.13,A,3.42,A,1.49,A,1.46,A,1.48,A
USGS,2085000,1/4/18,4.14,A,3.13,A,3.57,A,1.51,A,1.46,A,1.48,A
USGS,2085000,1/5/18,4.14,A,3.51,A,3.83,A,1.51,A,1.48,A,1.5,A
USGS,2085000,1/6/18,3.92,A,3.13,A,3.45,A,1.5,A,1.46,A,1.48,A
USGS,2085000,1/7/18,3.71,A,3.13,A,3.38,A,1.49,A,1.46,A,1.47,A
USGS,2085000,1/8/18,3.32,A,3.13,A,3.29,A,1.47,A,1.46,A,1.47,A
USGS,2085000,1/9/18,3.13,A,2.76,A,2.91,A,1.46,A,1.44,A,1.45,A
USGS,2085000,1/10/18,6.69,A,3.13,A,4.58,A,1.61,A,1.46,A,1.53,A
USGS,2085000,1/11/18,5.85,A,3.92,A,4.42,A,1.58,A,1.5,A,1.52,A
USGS,2085000,1/12/18,40.9,A,5.07,A,10.6,A,2.2,A,1.55,A,1.68,A
USGS,2085000,1/13/18,34.8,A,17.3,A,25.3,A,2.13,A,1.87,A,2.0,A
USGS,2085000,1/14/18,17.3,A,8.61,A,12.6,A,1.87,A,1.67,A,1.77,A
USGS,2085000,1/15/18,8.61,A,6.12,A,7.89,A,1.67,A,1.59,A,1.65,A
USGS,2085000,1/16/18,6.99,A,5.32,A,5.95,A,1.62,A,1.56,A,1.58,A
USGS,2085000,1/17/18,10.4,A,4.82,A,7.18,A,1.72,A,1.54,A,1.62,A
USGS,2085000,1/18/18,10.1,A,6.99,A,8.55,A,1.71,A,1.62,A,1.67,A
USGS,2085000,1/19/18,8.61,A,6.12,A,7.05,A,1.67,A,1.59,A,1.62,A
USGS,2085000,1/20/18,9.68,A,6.12,A,7.47,A,1.7,A,1.59,A,1.63,A
USGS,2085000,1/21/18,11.6,A,7.61,A,9.63,A,1.75,A,1.64,A,1.7,A
USGS,2085000,1/22/18,15.3,A,11.2,A,13.1,A,1.83,A,1.74,A,1.78,A
USGS,2085000,1/23/18,216.0,A,12.9,A,114.0,A,3.24,A,1.78,A,2.66,A
USGS,2085000,1/24/18,68.9,A,21.3,A,37.5,A,2.46,A,1.94,A,2.15,A
USGS,2085000,1/25/18,21.3,A,12.5,A,15.7,A,1.94,A,1.77,A,1.84,A
USGS,2085000,1/26/18,13.8,A,9.68,A,11.4,A,1.8,A,1.7,A,1.74,A
USGS,2085000,1/27/18,10.4,A,8.61,A,9.43,A,1.72,A,1.67,A,1.69,A
USGS,2085000,1/28/18,128.0,A,8.27,A,26.8,A,2.84,A,1.66,A,1.92,A
USGS,2085000,1/29/18,465.0,A,128.0,A,268.0,A,4.13,A,2.84,A,3.42,A
USGS,2085000,1/30/18,147.0,A,61.6,A,95.6,A,2.94,A,2.4,A,2.64,A
USGS,2085000,1/31/18,61.6,A,36.5,A,44.4,A,2.4,A,2.15,A,2.23,A
USGS,2085000,2/1/18,36.5,A,25.1,A,28.8,A,2.15,A,2.0,A,2.05,A
USGS,2085000,2/2/18,27.2,A,22.5,A,25.2,A,2.03,A,1.96,A,2.0,A
USGS,2085000,2/3/18,22.5,A,17.3,A,20.3,A,1.96,A,1.87,A,1.92,A
USGS,2085000,2/4/18,474.0,A,16.8,A,101.0,A,4.18,A,1.86,A,2.42,A
USGS,2085000,2/5/18,456.0,A,87.9,A,175.0,A,4.08,A,2.6,A,3.03,A
USGS,2085000,2/6/18,87.9,A,44.6,A,62.7,A,2.6,A,2.24,A,2.4,A
USGS,2085000,2/7/18,48.5,A,36.5,A,41.7,A,2.28,A,2.15,A,2.21,A
USGS,2085000,2/8/18,53.7,A,40.0,A,48.7,A,2.33,A,2.19,A,2.28,A
USGS,2085000,2/9/18,40.0,A,30.1,A,34.4,A,2.19,A,2.07,A,2.12,A
USGS,2085000,2/10/18,36.5,A,26.5,A,32.6,A,2.15,A,2.02,A,2.1,A
USGS,2085000,2/11/18,44.6,A,36.5,A,40.6,A,2.24,A,2.15,A,2.2,A
USGS,2085000,2/12/18,40.0,A,34.0,A,38.0,A,2.19,A,2.12,A,2.17,A
USGS,2085000,2/13/18,34.0,A,25.8,A,29.9,A,2.12,A,2.01,A,2.07,A
USGS,2085000,2/14/18,25.8,A,20.1,A,22.9,A,2.01,A,1.92,A,1.97,A
USGS,2085000,2/15/18,21.9,A,17.3,A,19.7,A,1.95,A,1.87,A,1.91,A
USGS,2085000,2/16/18,20.1,A,16.8,A,18.5,A,1.92,A,1.86,A,1.89,A
USGS,2085000,2/17/18,19.0,A,15.8,A,17.2,A,1.9,A,1.84,A,1.87,A
USGS,2085000,2/18/18,19.0,A,15.8,A,17.4,A,1.9,A,1.84,A,1.87,A
USGS,2085000,2/19/18,17.9,A,15.3,A,16.7,A,1.88,A,1.83,A,1.86,A
USGS,2085000,2/20/18,18.4,A,15.8,A,17.2,A,1.89,A,1.84,A,1.87,A
USGS,2085000,2/21/18,18.4,A,14.3,A,16.1,A,1.89,A,1.81,A,1.85,A
USGS,2085000,2/22/18,17.3,A,14.8,A,15.4,A,1.87,A,1.82,A,1.83,A
USGS,2085000,2/23/18,16.3,A,13.4,A,14.7,A,1.85,A,1.79,A,1.82,A
USGS,2085000,2/24/18,16.3,A,12.5,A,14.3,A,1.85,A,1.77,A,1.81,A
USGS,2085000,2/25/18,15.3,A,12.5,A,13.8,A,1.83,A,1.77,A,1.8,A
USGS,2085000,2/26/18,15.3,A,12.9,A,14.0,A,1.83,A,1.78,A,1.8,A
USGS,2085000,2/27/18,16.3,A,11.6,A,13.7,A,1.85,A,1.75,A,1.8,A
USGS,2085000,2/28/18,13.4,A,10.4,A,11.8,A,1.79,A,1.72,A,1.75,A
USGS,2085000,3/1/18,34.0,A,10.8,A,18.8,A,2.12,A,1.73,A,1.88,A
USGS,2085000,3/2/18,47.5,A,30.1,A,39.5,A,2.27,A,2.07,A,2.18,A
USGS,2085000,3/3/18,30.1,A,21.3,A,25.0,A,2.07,A,1.94,A,2.0,A
USGS,2085000,3/4/18,21.3,A,15.3,A,17.8,A,1.94,A,1.83,A,1.88,A
USGS,2085000,3/5/18,16.3,A,12.9,A,14.8,A,1.85,A,1.78,A,1.82,A
USGS,2085000,3/6/18,40.9,A,12.9,A,20.0,A,2.2,A,1.78,A,1.9,A
USGS,2085000,3/7/18,115.0,A,38.2,A,81.3,A,2.77,A,2.17,A,2.54,A
USGS,2085000,3/8/18,60.4,A,34.0,A,45.5,A,2.39,A,2.12,A,2.25,A
USGS,2085000,3/9/18,34.0,A,25.8,A,29.2,A,2.12,A,2.01,A,2.06,A
USGS,2085000,3/10/18,25.8,A,20.7,A,23.0,A,2.01,A,1.93,A,1.97,A
